Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-06-20 00:00:00-04:00,122.19714230423988,123.82736469339007,121.41185104860234,122.36612701416016,26097500,0.0,0.0
2023-06-21 00:00:00-04:00,121.6703065723082,121.9287586902024,119.38401512675253,119.83133697509766,30306300,0.0,0.0
2023-06-22 00:00:00-04:00,119.28460255625292,122.50528470177673,118.12157950146805,122.41582489013672,26952200,0.0,0.0
2023-06-23 00:00:00-04:00,120.65638076455613,122.0579785779067,120.33828877331443,121.61065673828125,34885300,0.0,0.0
2023-06-26 00:00:00-04:00,120.04007724666526,121.27268271800895,117.56491621274243,117.6344985961914,33969900,0.0,0.0
2023-06-27 00:00:00-04:00,116.38202467930802,118.37010159866519,115.40786365190189,117.62457275390625,39535900,0.0,0.0
2023-06-28 00:00:00-04:00,116.39195642341636,119.67228628429486,116.1533893231069,119.46353912353516,27091400,0.0,0.0
2023-06-29 00:00:00-04:00,118.52914127613357,119.34425249229822,117.5947503010594,118.38997650146484,24090900,0.0,0.0
2023-06-30 00:00:00-04:00,119.45360372345458,120.358182391149,118.97646949444517,118.98640441894531,29519700,0.0,0.0
2023-07-03 00:00:00-04:00,118.52914216706114,119.47348324102451,118.11164783991683,119.18521118164062,14467900,0.0,0.0
2023-07-05 00:00:00-04:00,118.52913899530057,121.879051198591,118.51920407152356,121.02417755126953,27584800,0.0,0.0
2023-07-06 00:00:00-04:00,119.08579433281497,119.58281349516577,117.69413916145064,119.3939437866211,24745200,0.0,0.0
2023-07-07 00:00:00-04:00,119.38401442959689,120.3283554924255,118.68819055922752,118.76771545410156,21692600,0.0,0.0
2023-07-10 00:00:00-04:00,117.5947449163012,117.60467983981444,115.44761834731118,115.75576782226562,35315200,0.0,0.0
2023-07-11 00:00:00-04:00,115.59671931949748,117.0082519403374,114.66232085425186,116.441650390625,23078800,0.0,0.0
2023-07-12 00:00:00-04:00,118.09176315277618,119.61264066815845,117.70408878940074,118.22098541259766,30404400,0.0,0.0
2023-07-13 00:00:00-04:00,120.20906706496888,124.08581844010132,119.73192528394326,123.79754638671875,44297900,0.0,0.0
2023-07-14 00:00:00-04:00,124.05599566087564,126.024187450761,122.75380019659028,124.67229461669922,33266800,0.0,0.0
2023-07-17 00:00:00-04:00,125.18920134410803,126.34228197046,123.45956902871312,123.90689086914062,25716200,0.0,0.0
2023-07-18 00:00:00-04:00,123.85718252034981,123.9367074121014,122.22696015899771,123.0221939086914,26226400,0.0,0.0
2023-07-19 00:00:00-04:00,123.85718389369957,124.43372798942477,121.07388090673209,121.30250549316406,37224000,0.0,0.0
2023-07-20 00:00:00-04:00,120.69615422069681,123.35023522570233,117.51523401813351,118.48938751220703,37906800,0.0,0.0
2023-07-21 00:00:00-04:00,119.90091826139151,120.26870762710904,118.0221862337657,119.30448913574219,72937900,0.0,0.0
2023-07-24 00:00:00-04:00,120.9347184353893,122.26672628471773,120.25877200297913,120.80548858642578,29686100,0.0,0.0
2023-07-25 00:00:00-04:00,120.63650652003999,122.41583625002411,120.29852950446688,121.48143768310547,52509600,0.0,0.0
2023-07-26 00:00:00-04:00,129.29457759875808,130.19914098464145,127.55501045755061,128.4993438720703,61682100,0.0,0.0
2023-07-27 00:00:00-04:00,130.88504210607283,132.44568976761187,128.0222064898002,128.62857055664062,44952100,0.0,0.0
2023-07-28 00:00:00-04:00,130.00035472907132,132.94271538356676,129.79161513658744,131.7896270751953,36591200,0.0,0.0
2023-07-31 00:00:00-04:00,131.93870689581183,132.7339406150858,130.99437349009594,131.92877197265625,28055500,0.0,0.0
2023-08-01 00:00:00-04:00,130.00033329912412,131.83931030101502,129.9009233976841,130.7657470703125,23166800,0.0,0.0
2023-08-02 00:00:00-04:00,128.67827543385778,129.31445944065703,126.79954335379257,127.61466217041016,26273300,0.0,0.0
2023-08-03 00:00:00-04:00,127.20708521303177,128.61861780939276,126.66036110265438,127.68421936035156,20089500,0.0,0.0
2023-08-04 00:00:00-04:00,128.50928317902822,130.7259845647358,127.14745542430265,127.34626007080078,26130000,0.0,0.0
2023-08-07 00:00:00-04:00,128.3900137818678,130.82540502553206,128.25084900131048,130.74588012695312,22746300,0.0,0.0
2023-08-08 00:00:00-04:00,129.8412742857668,130.7259677414803,128.7677111314481,130.6166229248047,23535200,0.0,0.0
2023-08-09 00:00:00-04:00,130.87508525231866,131.25280948941267,128.2309397535575,128.8870086669922,24912900,0.0,0.0
2023-08-10 00:00:00-04:00,130.53712700857182,131.26277077712732,128.67826492860314,128.91683959960938,20857800,0.0,0.0
2023-08-11 00:00:00-04:00,127.89298442051545,129.15540227001532,127.40590014319972,128.78761291503906,19569200,0.0,0.0
2023-08-14 00:00:00-04:00,128.61863631625639,130.58682822899598,128.19120705707218,130.5470733642578,24695600,0.0,0.0
2023-08-15 00:00:00-04:00,130.31845525776006,130.63653969498435,128.50929788165192,129.00631713867188,19770700,0.0,0.0
2023-08-16 00:00:00-04:00,127.9327392578125,129.50332175254619,127.10769314822178,127.9327392578125,25216100,0.0,0.0
2023-08-17 00:00:00-04:00,129.02619753121616,131.2031442257864,128.5192281998199,129.14547729492188,33446300,0.0,0.0
2023-08-18 00:00:00-04:00,127.74387774520072,128.47947167011137,125.6265785438241,126.70014190673828,30491300,0.0,0.0
2023-08-21 00:00:00-04:00,126.42179014262146,127.962544943202,125.80548367204307,127.60469055175781,25248700,0.0,0.0
2023-08-22 00:00:00-04:00,127.74387663884217,129.50332895458752,127.5550220729981,128.31048583984375,22067500,0.0,0.0
2023-08-23 00:00:00-04:00,129.40392483702382,132.61468011751114,129.09577532842894,131.58087158203125,27819700,0.0,0.0
2023-08-24 00:00:00-04:00,133.15145592207938,133.44967050985613,128.79757754470495,129.00631713867188,28500700,0.0,0.0
2023-08-25 00:00:00-04:00,128.76772830539176,129.98045637287547,126.49138703186253,129.105712890625,26762900,0.0,0.0
2023-08-28 00:00:00-04:00,130.52717266697422,131.74983558444546,129.36414962335698,130.2289581298828,20543300,0.0,0.0
2023-08-29 00:00:00-04:00,131.45163483185382,135.7558226409392,131.45163483185382,133.7677459716797,43075600,0.0,0.0
2023-08-30 00:00:00-04:00,133.97649795243905,135.46755559265864,133.27073916338247,135.0699462890625,28315800,0.0,0.0
2023-08-31 00:00:00-04:00,135.19915029723072,137.17729207084193,134.98046064717033,135.3582000732422,30053800,0.0,0.0
2023-09-01 00:00:00-04:00,136.64051407411753,136.64051407411753,134.0460734534754,134.8512420654297,21524600,0.0,0.0
2023-09-05 00:00:00-04:00,134.63255208309874,135.60670538678164,133.77767852375467,134.96058654785156,19403100,0.0,0.0
2023-09-06 00:00:00-04:00,135.20911430420693,135.7160684536214,132.87311787805362,133.65841674804688,18684500,0.0,0.0
2023-09-07 00:00:00-04:00,132.79358623197456,134.7717281086327,132.1574022626096,134.45362854003906,18844300,0.0,0.0
2023-09-08 00:00:00-04:00,134.1057179726632,135.84528509208857,134.04607809827723,135.56695556640625,23558300,0.0,0.0
2023-09-11 00:00:00-04:00,135.72600503726738,136.66040361915384,134.9804761901652,136.10374450683594,20763400,0.0,0.0
2023-09-12 00:00:00-04:00,135.44765552071536,136.05401950038058,134.38404240952485,134.53314208984375,18405500,0.0,0.0
2023-09-13 00:00:00-04:00,134.28465165631675,136.08385883851705,133.35025307890763,135.89500427246094,20749500,0.0,0.0
2023-09-14 00:00:00-04:00,136.779683703402,137.8731167931153,135.42779093400503,137.27670288085938,24751000,0.0,0.0
2023-09-15 00:00:00-04:00,137.15741568045607,137.69420491628924,135.66635806419885,136.58087158203125,38908400,0.0,0.0
2023-09-18 00:00:00-04:00,135.7955950144073,138.33039612819755,135.7955950144073,137.3860626220703,21861300,0.0,0.0
2023-09-19 00:00:00-04:00,136.60075731018102,137.58486080246306,135.80552354379557,137.21705627441406,20353700,0.0,0.0
2023-09-20 00:00:00-04:00,137.25684208718482,137.25684208718482,132.82342356810008,132.94271850585938,29927500,0.0,0.0
2023-09-21 00:00:00-04:00,130.65642253064524,131.4417062697821,129.29459464285313,129.66238403320312,31488700,0.0,0.0
2023-09-22 00:00:00-04:00,129.98044958303285,131.24288253838307,128.82737662105137,129.47349548339844,26397300,0.0,0.0
2023-09-25 00:00:00-04:00,129.056001261507,130.38800901498652,128.19119274762159,130.328369140625,20094600,0.0,0.0
2023-09-26 00:00:00-04:00,128.99636321019003,129.58284220679568,126.46156233925063,127.80352020263672,25718700,0.0,0.0
2023-09-27 00:00:00-04:00,127.80353788445824,130.11963425371414,127.80353788445824,129.76177978515625,22746500,0.0,0.0
2023-09-28 00:00:00-04:00,129.0659338151782,132.50531312916033,129.0162288648489,131.52120971679688,22513100,0.0,0.0
2023-09-29 00:00:00-04:00,132.4854511299106,133.25086502804453,129.5828605067531,130.0798797607422,30848100,0.0,0.0
2023-10-02 00:00:00-04:00,130.42778722909262,133.61864205027362,130.38801719847447,133.37013244628906,22288000,0.0,0.0
2023-10-03 00:00:00-04:00,133.1415106769451,133.4595950895132,131.0540238921424,131.6405029296875,22989400,0.0,0.0
2023-10-04 00:00:00-04:00,131.9983553295183,134.76179609594416,131.7399108003202,134.4337615966797,26752300,0.0,0.0
2023-10-05 00:00:00-04:00,134.26478576660156,134.68228011114874,132.65443310297832,134.26478576660156,19832600,0.0,0.0
2023-10-06 00:00:00-04:00,133.2110720010622,137.3363401978309,133.2110720010622,136.75979614257812,27583200,0.0,0.0
2023-10-09 00:00:00-04:00,136.12361507583879,138.11169179044353,134.80154224048803,137.59478759765625,19278100,0.0,0.0
2023-10-10 00:00:00-04:00,137.67431779749998,138.88704585361853,136.51129469472835,137.2369384765625,27786600,0.0,0.0
2023-10-11 00:00:00-04:00,137.75387043822255,140.26878687239181,137.75387043822255,139.71212768554688,25884300,0.0,0.0
2023-10-12 00:00:00-04:00,140.20912707455133,140.37811179171825,137.43575129184757,138.1415252685547,24765500,0.0,0.0
2023-10-13 00:00:00-04:00,138.5490843574817,139.16538334430308,135.80552852128724,136.54112243652344,23420500,0.0,0.0
2023-10-16 00:00:00-04:00,137.34627316736155,138.79757579171124,137.16735354990777,138.27073669433594,28501900,0.0,0.0
2023-10-17 00:00:00-04:00,137.80355616536733,139.06597408508733,136.36218826827314,138.88705444335938,23515800,0.0,0.0
2023-10-18 00:00:00-04:00,138.61865021577995,139.88108321591943,136.56099863925294,137.13754272460938,23375000,0.0,0.0
2023-10-19 00:00:00-04:00,137.67431601854938,138.8274041828809,136.56099788351034,136.9287872314453,26066000,0.0,0.0
2023-10-20 00:00:00-04:00,136.5112928722996,137.04806692494282,134.274706511946,134.79161071777344,26315200,0.0,0.0
2023-10-23 00:00:00-04:00,134.23493086908442,136.83932163612405,133.15143271787912,135.6862335205078,26317900,0.0,0.0
2023-10-24 00:00:00-04:00,137.00832941901376,138.52920712328557,136.60076999033336,137.98248291015625,44814300,0.0,0.0
2023-10-25 00:00:00-04:00,127.39596893998613,127.54506863748685,124.32438624497817,124.86116790771484,84366200,0.0,0.0
2023-10-26 00:00:00-04:00,122.53512137260901,123.58880732947519,120.54704439184272,121.551025390625,57061100,0.0,0.0
2023-10-27 00:00:00-04:00,122.14743965465438,122.57487648328338,119.49335886437983,121.4416732788086,44566500,0.0,0.0
